
1000000
429;429
0;0
44570;-20966
6257;6257
32768;-32768
35840;-29696
3;3
0;0
0;0
16128;16128
16398;16398
0;0

1000000
430;430
0;0
0;0
0;0
32768;-32768
33024;-32512
0;0
16968;16968
0;0
16022;16022
44;44
65408;-128
430;430
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
24;24
3047;3047
0;0
1;1

1000000
53796;-11740
63038;-2498
99;99
0;0

1000000
431;431
0;0
0;0
0;0
32768;-32768
33024;-32512
0;0
16968;16968
0;0
15866;15866
44;44
65408;-128
431;431
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
10;10
1863;1863
0;0
1;1

1000000
4561;4561
12762;12762
100;100
0;0

1000000
432;432
0;0
0;0
0;0
32768;-32768
33024;-32512
0;0
16968;16968
0;0
15866;15866
44;44
65408;-128
432;432
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
10;10
1863;1863
0;0
1;1

1000000
28846;28846
28020;28020
100;100
0;0
432;432
0;0
44570;-20966
6257;6257
32768;-32768
35840;-29696
3;3
0;0
0;0
16128;16128
16398;16398
0;0

1000000
433;433
0;0
0;0
0;0
32768;-32768
33024;-32512
1;1
16968;16968
16385;16385
16003;16003
44;44
65408;-128
433;433
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
21;21
3959;3959
0;0
1;1

1000000
52443;-13093
43278;-22258
100;100
0;0

1000000
434;434
0;0
0;0
0;0
32768;-32768
33024;-32512
1;1
16968;16968
1;1
15866;15866
44;44
65408;-128
434;434
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
10;10
1863;1863
0;0
1;1

1000000
3292;3292
58538;-6998
100;100
0;0

1000000
435;435
0;0
0;0
0;0
32768;-32768
33024;-32512
1;1
16968;16968
1;1
15841;15841
44;44
65408;-128

1000000
435;435
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
9;9
1975;1975
0;0
1;1
9259;9259
8261;8261
101;101
0;0
435;435
0;0
44570;-20966
6257;6257
32768;-32768
35840;-29696
3;3
0;0
0;0
16128;16128
16398;16398
0;0

1000000
436;436
0;0
0;0
0;0
32768;-32768
33024;-32512
1;1
16968;16968

1000000
16385;16385
16053;16053
44;44
65408;-128
436;436
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
29;29
2231;2231
0;0
1;1
581;581
23520;23520
101;101
0;0

1000000
437;437
0;0
0;0
0;0
32768;-32768
33024;-32512
0;0
16968;16968
0;0
0;0
0;0
0;0

1000000
0;0
15841;15841
44;44
65408;-128
437;437
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
9;9
1975;1975
0;0
1;1
60985;-4551
38777;-26759
101;101
0;0

1000000
438;438
0;0
0;0
0;0
32768;-32768
33024;-32512
0;0
16968;16968

1000000
0;0
15841;15841
44;44
65408;-128
438;438
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
9;9
1975;1975
0;0
1;1
532;532
54037;-11499
101;101
0;0
438;438
0;0
44570;-20966
6257;6257
32768;-32768
35840;-29696
3;3
0;0
0;0
16128;16128
16398;16398
0;0

1000000
439;439
0;0
0;0
0;0
32768;-32768
33024;-32512
0;0
16968;16968

