
1000000
32768;-32768
15881;15881
44;44
65408;-128
1640;1640
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
11;11
1751;1751
0;0
1;1
32623;32623
45021;-20515
381;381
0;0

1000000
1641;1641
0;0
0;0
0;0

1000000
32768;-32768
33024;-32512
0;0
16880;16880
32768;-32768
15931;15931
44;44
65408;-128
1641;1641
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
15;15
1047;1047
0;0
1;1
1799;1799
60280;-5256
381;381
0;0

1000000
1642;1642
0;0
0;0
0;0

1000000
32768;-32768
33024;-32512
0;0
16880;16880
32768;-32768
15906;15906
44;44
65408;-128
1642;1642
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
13;13
1399;1399
0;0
1;1
65038;-498
10003;10003
382;382
0;0

1000000
0;0
0;0
0;0
0;0

1000000
1643;1643
0;0
0;0
0;0
32768;-32768
33024;-32512
0;0
16880;16880
0;0
15894;15894
44;44
65408;-128
1643;1643
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
12;12
1255;1255
0;0
1;1
27125;27125
25261;25261
382;382
0;0

1000000
1644;1644
0;0
0;0
0;0

1000000
32768;-32768
33024;-32512
1;1
16880;16880
0;0
15894;15894
44;44
65408;-128
1644;1644
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
12;12
1255;1255
0;0
1;1
43040;-22496
40520;-25016
382;382
0;0

1000000
0;0
0;0
0;0
0;0

1000000
1645;1645
0;0
0;0
0;0
32768;-32768
33024;-32512
0;0
16880;16880
32769;-32767
15906;15906
44;44
65408;-128
1645;1645
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
13;13
1399;1399
0;0
1;1
24373;24373
55779;-9757
382;382
0;0

1000000
1645;1645
0;0
20711;20711
7927;7927
32768;-32768
35840;-29696
3;3
0;0
16461;16461
49351;-16185
21845;21845
16213;16213
51884;-13652
17529;17529
0;0
0;0
39148;-26388
14556;14556
27899;27899
0;0
1645;1645
0;0
9760;9760
9796;9796
32768;-32768
35840;-29696
3;3
0;0
3446;3446
16625;16625
12288;12288
17522;17522
0;0
16890;16890
0;0
16992;16992
31807;31807
14864;14864
47809;-17727
16992;16992
1645;1645
0;0
53312;-12224
9864;9864
32768;-32768
35840;-29696
3;3
0;0
58810;-6726
16706;16706
54613;-10923
17254;17254
19115;19115
17472;17472
0;0
16996;16996
37137;-28399
15004;15004
23251;23251
16996;16996
1645;1645
0;0
2783;2783
10050;10050
32768;-32768
35840;-29696
3;3
0;0
33656;-31880
49318;-16218
21845;21845
16469;16469
10923;10923
17529;17529
0;0
16256;16256
22894;22894
14583;14583
46955;-18581
16256;16256
1645;1645
0;0
54855;-10681
10298;10298
32768;-32768
35840;-29696
3;3
0;0
9815;9815
49331;-16205
21845;21845
16341;16341
38229;-27307
17529;17529
0;0
16256;16256
24467;24467
14600;14600
43469;-22067
16256;16256
1645;1645
0;0
53704;-11832
10367;10367
32768;-32768
35840;-29696
3;3
0;0
59358;-6178
48584;-16952
31403;31403
17529;17529
21845;21845
16389;16389
0;0
16720;16720
31631;31631
14685;14685
23422;23422
16720;16720
1645;1645
0;0
1084;1084
10787;10787
32768;-32768
35840;-29696
3;3
0;0
45221;-20315
49337;-16199
21845;21845
16389;16389
31403;31403
17529;17529
0;0
16256;16256
10486;10486
14594;14594
56797;-8739
16256;16256
1645;1645
0;0
6952;6952
10874;10874
32768;-32768
35840;-29696
3;3
0;0
3728;3728
49055;-16481
19115;19115
17447;17447
27307;27307
17317;17317
0;0
16736;16736
38098;-27438
14727;14727
12578;12578
16736;16736
1645;1645
0;0
3896;3896
10945;10945
32768;-32768
35840;-29696
3;3
0;0
55317;-10219
49294;-16242
21845;21845
16469;16469
10923;10923
17529;17529
0;0
16256;16256
15903;15903
14591;14591
16509;16509
16256;16256
1645;1645
0;0
46138;-19398
11017;11017
32768;-32768
35840;-29696
3;3
0;0
22028;22028
16304;16304
43691;-21845
16570;16570
35498;-30038
17528;17528
0;0
16688;16688
19399;19399
14766;14766
56126;-9410
16688;16688

1000000
1645;1645
0;0
36371;-29165
11242;11242
32768;-32768
35840;-29696
3;3
0;0
9815;9815
49331;-16205
0;0
16288;16288
45056;-20480
17529;17529
0;0
16256;16256
4719;4719
14575;14575
60319;-5217
16256;16256
1645;1645
0;0
10694;10694
11321;11321
32768;-32768
35840;-29696
3;3
0;0
21274;21274
16568;16568
46421;-19115
17344;17344
42326;-23210
17433;17433
0;0
16824;16824
