45160;-20376
25149;25149
46279;-19257
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45161;-20375
25149;25149
0;0
0;0
32768;-32768
33024;-32512
0;0
16672;16672
32768;-32768
15881;15881
44;44
65408;-128
45161;-20375
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
11;11
1751;1751
0;0
1;1
47445;-18091
55196;-10340
40520;-25016
5855;5855
45161;-20375
25149;25149
20631;20631
6253;6253
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45161;-20375
25149;25149
46279;-19257
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45162;-20374
25149;25149
0;0
0;0
32768;-32768
33024;-32512
1;1
16672;16672
32769;-32767
15881;15881
44;44
65408;-128
45162;-20374
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
11;11
1751;1751
0;0
1;1
43772;-21764
4918;4918
40521;-25015
5855;5855
45162;-20374
25149;25149
20423;20423
6253;6253
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45162;-20374
25149;25149
46320;-19216
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45163;-20373
25149;25149
0;0
0;0
32768;-32768
33024;-32512
0;0
16672;16672
32768;-32768
15881;15881
44;44
65408;-128
45163;-20373
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
11;11
1751;1751
0;0
1;1
8891;8891
20178;20178
40521;-25015
5855;5855
45163;-20373
25149;25149
20423;20423
6253;6253
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45163;-20373
25149;25149
46279;-19257
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45164;-20372
25149;25149
0;0
0;0
32768;-32768
33024;-32512
0;0
16672;16672
24576;24576
16184;16184
44;44
65408;-128
45164;-20372
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
59;59
4823;4823
0;0
1;1
5286;5286
35437;-30099
40521;-25015
5855;5855
45164;-20372
25149;25149
20444;20444
6253;6253
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45164;-20372
25149;25149
46279;-19257
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45165;-20371
25149;25149
0;0
0;0
32768;-32768
33024;-32512
0;0
16672;16672
32768;-32768
15881;15881
44;44
65408;-128
45165;-20371
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
11;11
1751;1751
0;0
1;1
3378;3378
50696;-14840
40521;-25015
5855;5855
45165;-20371
25149;25149
20423;20423
6253;6253
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45165;-20371
25149;25149
46279;-19257
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45166;-20370
25149;25149
0;0
0;0
32768;-32768
33024;-32512
1;1
16672;16672
1;1
15894;15894
44;44
65408;-128
45166;-20370
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
12;12
1255;1255
0;0
1;1
53126;-12410
417;417
40522;-25014
5855;5855
45166;-20370
25149;25149
20600;20600
6253;6253
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45166;-20370
25149;25149
46279;-19257
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45167;-20369
25149;25149
0;0
0;0
32768;-32768
33024;-32512
1;1
16672;16672
32769;-32767
15906;15906
44;44
65408;-128
45167;-20369
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
13;13
1399;1399
0;0
1;1
28777;28777
15677;15677
40522;-25014
5855;5855
45167;-20369
25149;25149
20423;20423
6253;6253
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45167;-20369
25149;25149
46466;-19070
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45168;-20368
25149;25149
0;0
0;0
32768;-32768
33024;-32512
0;0
16672;16672
32768;-32768
15906;15906
44;44
65408;-128
45168;-20368
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
13;13
1399;1399
0;0
1;1
33848;-31688
30936;30936
40522;-25014
5855;5855
45168;-20368
25149;25149
20423;20423
6253;6253
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45168;-20368
25149;25149
46279;-19257
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45169;-20367
25149;25149
0;0
0;0
32768;-32768
33024;-32512
1;1
16672;16672
32769;-32767
15931;15931
44;44
65408;-128
45169;-20367
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
15;15
1047;1047
0;0
1;1
27488;27488
46194;-19342
40522;-25014
5855;5855
45169;-20367
25149;25149
20464;20464
6253;6253
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45169;-20367
25149;25149
46279;-19257
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45170;-20366
25149;25149
0;0
0;0
32768;-32768
33024;-32512
1;1
16672;16672
32769;-32767
15931;15931
44;44
65408;-128
45170;-20366
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
15;15
1047;1047
0;0
1;1
41611;-23925
61453;-4083
40522;-25014
5855;5855
45170;-20366
25149;25149
20423;20423
6253;6253
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45170;-20366
25149;25149
46456;-19080
13882;13882
32768;-32768
35840;-29696
3;3
0;0
52429;-13107
15820;15820
27228;27228
0;0
45171;-20365
25149;25149
0;0
0;0
32768;-32768
33024;-32512
1;1
16672;16672
32769;-32767
15906;15906
44;44
65408;-128
45171;-20365
25149;25149
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
13;13
1399;1399
0;0
1;1
61767;-3769
11176;11176
40523;-25013
5855;5855
45171;-20365
25149;25149
20423;20423
6253;6253
32768;-32768
35840;-29696
3;3
0;0
