
1000000
32768;-32768
33024;-32512
1;1
16880;16880
1;1
15919;15919
44;44
65408;-128
8133;8133
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
14;14
1415;1415
0;0
1;1
38628;-26908
29906;29906
1893;1893
0;0

1000000
8134;8134
0;0
0;0
0;0

1000000
32768;-32768
33024;-32512
1;1
16880;16880
1;1
15919;15919
44;44
65408;-128
8134;8134
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
14;14
1415;1415
0;0
1;1
58408;-7128
45165;-20371
1893;1893
0;0

1000000
0;0
0;0
0;0
0;0

1000000
8135;8135
0;0
0;0
0;0
32768;-32768
33024;-32512
1;1
16880;16880
32769;-32767
15906;15906
44;44
65408;-128
8135;8135
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
13;13
1399;1399
0;0
1;1
38792;-26744
60424;-5112
1893;1893
0;0

1000000
8136;8136
0;0
0;0
0;0

1000000
32768;-32768
33024;-32512
1;1
16880;16880
1;1
15969;15969
44;44
65408;-128
8136;8136
0;0
0;0
0;0
32768;-32768
36864;-28672
0;0
1;1
18;18
3399;3399
0;0
1;1
59369;-6167
10146;10146
1894;1894
0;0

1000000
8136;8136
0;0
59387;-6149
6311;6311
32768;-32768
35840;-29696
3;3
0;0
27980;27980
49306;-16230
40960;-24576
17307;17307
12288;12288
17452;17452
0;0
16544;16544
13806;13806
14677;14677
20761;20761
16544;16544

1000000
8137;8137
0;0
0;0
0;0
32768;-32768
33024;-32512
0;0
16880;16880
57344;-8192
16146;16146
44;44
65408;-128
8136;8136
0;0
59387;-6149
6311;6311
32768;-32768
36864;-28672
1538;1538
60;60
39;39
40;40
38;38
42;42
40;40
36;36
37;37
37;37
37;37
32;32
31;31
33;33
24;24
25;25
23;23
24;24
16;16
14;14
14;14
7;7
5;5
8;8
3;3
65534;-2
65529;-7
65532;-4
65529;-7
65523;-13
65527;-9
65524;-12
65517;-19
65518;-18
65519;-17
65516;-20
65511;-25
65515;-21
65514;-22
65510;-26
65508;-28
65508;-28
65506;-30
65503;-33
65505;-31
65505;-31
65502;-34
65505;-31
65505;-31
65502;-34
65500;-36
65501;-35
65501;-35
65499;-37
65499;-37
65503;-33
65501;-35
65501;-35
65500;-36
65506;-30
65507;-29
65507;-29
339;339
65506;-30
65507;-29
65507;-29
8136;8136
0;0
59387;-6149
6311;6311
32768;-32768
36864;-28672
3074;3074
60;60
65513;-23
65515;-21
65516;-20
65517;-19
65518;-18
65520;-16
65521;-15
65525;-11
65527;-9
65524;-12
65526;-10
65529;-7
65532;-4
65530;-6
65534;-2
4;4
3;3
5;5
9;9
13;13
10;10
11;11
18;18
18;18
19;19
23;23
27;27
28;28
29;29
34;34
31;31
31;31
35;35
34;34
37;37
37;37
41;41
38;38
36;36
